source_name,kind,agency,title,published_date,url,document_url,format,source_page
NYC Independent Budget Office,report,,"Back On Track? Federal Aid for the MTA May Be Coming, But Fiscal Problems Remain",,https://ibo.nyc.ny.us/iboreports/back-on-track-federa-aid-for-the-mta-may-be-coming-but-fiscal-problems-remain-march-2010.pdf,https://ibo.nyc.ny.us/iboreports/back-on-track-federa-aid-for-the-mta-may-be-coming-but-fiscal-problems-remain-march-2010.pdf,pdf,https://ibo.nyc.ny.us/publicationsEICB.html
NYC Independent Budget Office,report,,"Good, Fair, or Poor:What’s the Condition of the City’s Streets?",,https://ibo.nyc.ny.us/cgi-park2/2017/01/good-fair-or-poor-whats-the-condition-of-the-citys-streets,,html,https://ibo.nyc.ny.us/publicationsEICB.html
NYC Independent Budget Office,report,,"Budget Buster: For MTA, Tax & Fee Revenues Not Always on Track",,https://www.ibo.nyc.ny.us/iboreports/mtareportaugust2011.pdf,https://www.ibo.nyc.ny.us/iboreports/mtareportaugust2011.pdf,pdf,https://ibo.nyc.ny.us/publicationsEICB.html
NYC Independent Budget Office,report,,"Despite Fare Hike and Service Cuts, MTA Budget May Soon Derail Again",,https://ibo.nyc.ny.us/cgi-park?p=45,,html,https://ibo.nyc.ny.us/publicationsEICB.html
NYC Independent Budget Office,report,,Estimates of Average Fares and Tolls Based on The MTA's November Proposals,,https://www.ibo.nyc.ny.us/iboreports/Straphanger123_125_08.pdf,https://www.ibo.nyc.ny.us/iboreports/Straphanger123_125_08.pdf,pdf,https://ibo.nyc.ny.us/publicationsEICB.html
NYC Independent Budget Office,report,,A Review of the Metropolitan Transportation Authority's Financial Outlook and Options for Closing the Gaps,,https://www.ibo.nyc.ny.us/iboreports/mtafiscalcoverltr.pdf,https://www.ibo.nyc.ny.us/iboreports/mtafiscalcoverltr.pdf,pdf,https://ibo.nyc.ny.us/publicationsEICB.html
NYC Independent Budget Office,report,,"Access-A-Ride: With More Riders, Costs Are Rising Sharply",,https://www.ibo.nyc.ny.us/iboreports/FBparatransit10306.pdf,https://www.ibo.nyc.ny.us/iboreports/FBparatransit10306.pdf,pdf,https://ibo.nyc.ny.us/publicationsEICB.html
NYC Independent Budget Office,report,,Running on Empty: The MTA's 2005 Budget and Financial Plan,,https://www.ibo.nyc.ny.us/iboreports/MTAfb.pdf,https://www.ibo.nyc.ny.us/iboreports/MTAfb.pdf,pdf,https://ibo.nyc.ny.us/publicationsEICB.html
NYC Independent Budget Office,report,,New York City Transit's Fiscal Condition,,https://www.ibo.nyc.ny.us/iboreports/testimony9899.html,,html,https://ibo.nyc.ny.us/publicationsEICB.html
NYC Independent Budget Office,report,,Testimony to the New York City Council Oversight Hearing on Immigrant Students in New York City Public Schools,,https://www.ibo.nyc.ny.us/iboreports/schools-new-arrivals-november-2023.pdf,https://www.ibo.nyc.ny.us/iboreports/schools-new-arrivals-november-2023.pdf,pdf,https://ibo.nyc.ny.us/publicationsEducation.html
NYC Independent Budget Office,report,,How Many Students Can Enter a Gifted & Talented Program in New York City?,,https://ibo.nyc.ny.us/cgi-park2?p=931,,html,https://ibo.nyc.ny.us/publicationsEducation.html
NYC Independent Budget Office,report,,A Growing Trend: Average Class Size Rises Despite Little Growth in School Enrollment,,https://www.ibo.nyc.ny.us/iboreports/classsizemay2011.pdf,https://www.ibo.nyc.ny.us/iboreports/classsizemay2011.pdf,pdf,https://ibo.nyc.ny.us/publicationsEducation.html
NYC Independent Budget Office,report,,"High School Overcrowding Persists, Especially in Large Schools",,https://www.ibo.nyc.ny.us/iboreports/overcrowdingaugust2010.pdf,https://www.ibo.nyc.ny.us/iboreports/overcrowdingaugust2010.pdf,pdf,https://ibo.nyc.ny.us/publicationsEducation.html
NYC Independent Budget Office,report,,"Testimony to the New York City Council Committee on Education on the Education Department's Enrollment, Capacity, and Utilization Report",,https://www.ibo.nyc.ny.us/iboreports/capacityreportcctesitmony042010.pdf,https://www.ibo.nyc.ny.us/iboreports/capacityreportcctesitmony042010.pdf,pdf,https://ibo.nyc.ny.us/publicationsEducation.html
NYC Independent Budget Office,report,,Testimony on the Education Department’s Proposed School Closings,,https://www.ibo.nyc.ny.us/iboreports/schoolclosingcctestmonymarch2010i.pdf,https://www.ibo.nyc.ny.us/iboreports/schoolclosingcctestmonymarch2010i.pdf,pdf,https://ibo.nyc.ny.us/publicationsEducation.html
NYC Independent Budget Office,report,,Comparisons between Schools Slated for Closing and All Other Schools,,https://www.ibo.nyc.ny.us/iboreports/schoolclosing012510.pdf,https://www.ibo.nyc.ny.us/iboreports/schoolclosing012510.pdf,pdf,https://ibo.nyc.ny.us/publicationsEducation.html
NYC Independent Budget Office,report,,Letter to Educational Priorities Panel: Updated Cost Estimates for Adding School Capacity,,https://www.ibo.nyc.ny.us/iboreports/eppleasing.pdf,https://www.ibo.nyc.ny.us/iboreports/eppleasing.pdf,pdf,https://ibo.nyc.ny.us/publicationsEducation.html
NYC Independent Budget Office,report,,“Carter Case” Spending for Students With Special Needs Continues to Grow Rapidly,,https://ibo.nyc.ny.us/iboreports/carter-case-spending-for-students-with-special-needs-continues-to-grow-rapidly-march-2021.pdf,https://ibo.nyc.ny.us/iboreports/carter-case-spending-for-students-with-special-needs-continues-to-grow-rapidly-march-2021.pdf,pdf,https://ibo.nyc.ny.us/publicationsEducation.html
NYC Independent Budget Office,report,,"Federal Aid, Governor’s Proposals Combine for a Complex Funding Picture for the City’s Schools",,https://ibo.nyc.ny.us/iboreports/federal-aid-governors-proposals-combine-for-a-complex-funding-picture-for-the-citys-schools-march-2021.pdf,https://ibo.nyc.ny.us/iboreports/federal-aid-governors-proposals-combine-for-a-complex-funding-picture-for-the-citys-schools-march-2021.pdf,pdf,https://ibo.nyc.ny.us/publicationsEducation.html
NYC Independent Budget Office,report,,Not All Funding Appropriated for “General Classroom Instruction and School Leadership” Goes Into School Budgets,,https://ibo.nyc.ny.us/cgi-park2?p=89,,html,https://ibo.nyc.ny.us/publicationsEducation.html
NYC Independent Budget Office,report,,"Testimony to the New York State Senate Committee On Corporations, Authorities, and Commissions Hearing on Charter Schools",,https://www.ibo.nyc.ny.us/iboreports/charterschoolstatesenateapril2010.pdf,https://www.ibo.nyc.ny.us/iboreports/charterschoolstatesenateapril2010.pdf,pdf,https://ibo.nyc.ny.us/publicationsEducation.html
NYC Independent Budget Office,report,,Comparing the Level of Public Support: Charter Schools versus Traditional Public Schools,,https://www.ibo.nyc.ny.us/iboreports/charterschoolsfeb2010.pdf,https://www.ibo.nyc.ny.us/iboreports/charterschoolsfeb2010.pdf,pdf,https://ibo.nyc.ny.us/publicationsEducation.html
NYC Independent Budget Office,report,,Testimony to the New York City Council on Contracting Practices of the Department of Education,,https://www.ibo.nyc.ny.us/iboreports/3109DOEContractingtestimony.pdf,https://www.ibo.nyc.ny.us/iboreports/3109DOEContractingtestimony.pdf,pdf,https://ibo.nyc.ny.us/publicationsEducation.html
NYC Independent Budget Office,report,,The School Accountability Initiative: Totaling the Cost,,https://www.ibo.nyc.ny.us/iboreports/schoolaccountability111308.pdf,https://www.ibo.nyc.ny.us/iboreports/schoolaccountability111308.pdf,pdf,https://ibo.nyc.ny.us/publicationsEducation.html
NYC Independent Budget Office,report,,School Tax Relief and Education Aid Proposals: Impacts on New York City,,https://www.ibo.nyc.ny.us/iboreports/pubstar.html,,html,https://ibo.nyc.ny.us/publicationsEducation.html
NYC Independent Budget Office,report,,Testimony to the New York City Council on Mayoral Control of New York City Schools,,https://www.ibo.nyc.ny.us/iboreports/060409Testimony.pdf,https://www.ibo.nyc.ny.us/iboreports/060409Testimony.pdf,pdf,https://ibo.nyc.ny.us/publicationsEducation.html
NYC Independent Budget Office,report,,"With a Restricted School Schedule, How Many Students With Disabilities Can Receive Their Related Services In Person?",,https://ibo.nyc.ny.us/cgi-park2/2020/10/with-a-restricted-school-schedule-how-many-students-with-disabilities-can-receive-their-related-services-in-person,,html,https://ibo.nyc.ny.us/publicationsEducation.html
NYC Independent Budget Office,report,,Making the Grade? Assessing School Progress Reports' Measurement of Annual Academic Achievement,,https://www.ibo.nyc.ny.us/iboreports/schoolprogressreports2012.pdf,https://www.ibo.nyc.ny.us/iboreports/schoolprogressreports2012.pdf,pdf,https://ibo.nyc.ny.us/publicationsEducation.html
NYC Independent Budget Office,report,,"New York City Public School Indicators: Demographics, Resources, Outcomes",,https://www.ibo.nyc.ny.us/iboreports/2011edindicatorsreport.pdf,https://www.ibo.nyc.ny.us/iboreports/2011edindicatorsreport.pdf,pdf,https://ibo.nyc.ny.us/publicationsEducation.html
NYC Independent Budget Office,report,,"Demographics, Performance, Resources: Schools Proposed for Closing Compared With Other City Schools",,https://www.ibo.nyc.ny.us/iboreports/schoolclosingjan2011.pdf,https://www.ibo.nyc.ny.us/iboreports/schoolclosingjan2011.pdf,pdf,https://ibo.nyc.ny.us/publicationsEducation.html
NYC Independent Budget Office,report,,Testimony to the New York City Council Committee on Education’s Hearing on The Department of Education’s Monitoring of Students at Closing Schools,,https://www.ibo.nyc.ny.us/iboreports/schoolclosingtestimonyjan2011.pdf,https://www.ibo.nyc.ny.us/iboreports/schoolclosingtestimonyjan2011.pdf,pdf,https://ibo.nyc.ny.us/publicationsEducation.html
NYC Independent Budget Office,report,,Expanding Yellow School Bus Service: Fiscal Impact of Three Proposed Policy Changes,,https://www.ibo.nyc.ny.us/iboreports/schoolbus.pdf,https://www.ibo.nyc.ny.us/iboreports/schoolbus.pdf,pdf,https://ibo.nyc.ny.us/publicationsEducation.html
NYC Independent Budget Office,report,,Have NYC Schools Become More or Less Integrated Over the Last 10 Years?,,https://ibo.nyc.ny.us/cgi-park2?p=304,,html,https://ibo.nyc.ny.us/publicationsEducation.html
NYC Independent Budget Office,report,,A Statistical Portrait of Uncertified Teachers in New York City Schools,,https://www.ibo.nyc.ny.us/iboreports/uncertified.pdf,https://www.ibo.nyc.ny.us/iboreports/uncertified.pdf,pdf,https://ibo.nyc.ny.us/publicationsEducation.html
NYC Independent Budget Office,report,,Missing From Albany's Family Relief Tax Break: 1.2 Million NYC Kids,,https://ibo.nyc.ny.us/cgi-park?p=684,,html,https://ibo.nyc.ny.us/publicationsTaxRev.html
NYC Independent Budget Office,report,,Is Everything Going to Be Fine(d)? An Overview of New York City Fine Revenue and Collection,,https://www.ibo.nyc.ny.us/iboreports/Fines.pdf,https://www.ibo.nyc.ny.us/iboreports/Fines.pdf,pdf,https://ibo.nyc.ny.us/publicationsTaxRev.html
NYC Independent Budget Office,report,,Personal Income Growth in New York City Has Been Sustained by a Temporary Boost in Transfer Payments,,https://ibo.nyc.ny.us/iboreports/personal-income-growth-in-new-york-city-has-been-sustained-by-a-temporary-boost-in-transfer-payments-april-2021.pdf,https://ibo.nyc.ny.us/iboreports/personal-income-growth-in-new-york-city-has-been-sustained-by-a-temporary-boost-in-transfer-payments-april-2021.pdf,pdf,https://ibo.nyc.ny.us/publicationsTaxRev.html
NYC Independent Budget Office,report,,Economic Development Tax Expenditure Evaluation: IDA’s Industrial Program,,https://ibo.nyc.ny.us/iboreports/ida-testimony-february-2021.pdf,https://ibo.nyc.ny.us/iboreports/ida-testimony-february-2021.pdf,pdf,https://ibo.nyc.ny.us/publicationsTaxRev.html
NYC Independent Budget Office,report,,Where the Jobs Are Growing the Money Isn’t Always So Good,,https://ibo.nyc.ny.us/cgi-park?p=416,,html,https://ibo.nyc.ny.us/publicationsTaxRev.html
NYC Independent Budget Office,report,,New York City’s Long-Term Unemployment Rate Continues to Outpace U.S. Rate,,https://ibo.nyc.ny.us/cgi-park?p=189,,html,https://ibo.nyc.ny.us/publicationsTaxRev.html
NYC Independent Budget Office,report,,Wall Street Wages: A Rough Ride on Easy Street,,https://ibo.nyc.ny.us/cgi-park?p=169,,html,https://ibo.nyc.ny.us/publicationsTaxRev.html
NYC Independent Budget Office,report,,"New Yorkers on the Move 1989-2007: Where They Came From, Where They Went",,https://www.ibo.nyc.ny.us/iboreports/Taxpayermigration1209.pdf,https://www.ibo.nyc.ny.us/iboreports/Taxpayermigration1209.pdf,pdf,https://ibo.nyc.ny.us/publicationsTaxRev.html
NYC Independent Budget Office,report,,City's Assessment of Property Values May Need Some Extra Reassessing,,https://ibo.nyc.ny.us/cgi-park?p=643,,html,https://ibo.nyc.ny.us/publicationsTaxRev.html
NYC Independent Budget Office,report,,How Much Will Washington's Tax Deal Cost New York City's Taxpayers? A Very Preliminary Estimate,,https://ibo.nyc.ny.us/cgi-park2?p=244,,html,https://ibo.nyc.ny.us/publicationsTaxRev.html
NYC Independent Budget Office,report,,"The Coop & Condo Tax Break Is About to Expire, Renewing the Existing Bill Will Cost the City Millions in Unintended Benefits",,https://ibo.nyc.ny.us/cgi-park?p=431,,html,https://ibo.nyc.ny.us/publicationsTaxRev.html
NYC Independent Budget Office,report,,Boom & Bust: Commercial Property Taxes Are a Key to Revenues From Property Transfer Taxes,,https://www.ibo.nyc.ny.us/iboreports/rpttjan2012.pdf,https://www.ibo.nyc.ny.us/iboreports/rpttjan2012.pdf,pdf,https://ibo.nyc.ny.us/publicationsTaxRev.html
NYC Independent Budget Office,report,,Tax Effort and Spending Effort Across New York State,,https://www.ibo.nyc.ny.us/iboreports/tnydec2011.pdf,https://www.ibo.nyc.ny.us/iboreports/tnydec2011.pdf,pdf,https://ibo.nyc.ny.us/publicationsTaxRev.html
NYC Independent Budget Office,report,,Analysis of Income Distribution in NYC and Relative NYC Personal Income Tax Burden,,https://www.ibo.nyc.ny.us/iboreports/120611letterwenc.pdf,https://www.ibo.nyc.ny.us/iboreports/120611letterwenc.pdf,pdf,https://ibo.nyc.ny.us/publicationsTaxRev.html
NYC Independent Budget Office,report,,City's Multitude of Property Tax Exemptions Add Up to a Wealth of Revenue Foregone,,https://ibo.nyc.ny.us/cgi-park?p=365,,html,https://ibo.nyc.ny.us/publicationsTaxRev.html
NYC Independent Budget Office,report,,Testimony to the New York City Council on Property Tax Assessments and Oversight,,https://www.ibo.nyc.ny.us/iboreports/proptaxassessmenttestimay2011.pdf,https://www.ibo.nyc.ny.us/iboreports/proptaxassessmenttestimay2011.pdf,pdf,https://ibo.nyc.ny.us/publicationsTaxRev.html
NYC Independent Budget Office,report,,Attention Shoppers! For a Limited Time Only: The Clothing Tax Returns,,https://ibo.nyc.ny.us/cgi-park?p=232,,html,https://ibo.nyc.ny.us/publicationsTaxRev.html
NYC Independent Budget Office,report,,Taxes Foregone Shouldn't Be Forgotten,,https://ibo.nyc.ny.us/cgi-park?p=207,,html,https://ibo.nyc.ny.us/publicationsTaxRev.html
NYC Independent Budget Office,report,,Effects of Property Tax Class Share Shift Since 1992,,https://www.ibo.nyc.ny.us/iboreports/classharejune152010.pdf,https://www.ibo.nyc.ny.us/iboreports/classharejune152010.pdf,pdf,https://ibo.nyc.ny.us/publicationsTaxRev.html
NYC Independent Budget Office,report,,"On April 15, Many New Yorkers Spell Relief “EITC”",,https://ibo.nyc.ny.us/cgi-park?p=140,,html,https://ibo.nyc.ny.us/publicationsTaxRev.html
NYC Independent Budget Office,report,,Effect on Property Tax Revenue From Merging Utility Property From Class 3 into Class 4 Commercial Property,,https://www.ibo.nyc.ny.us/iboreports/conedletter2009.pdf,https://www.ibo.nyc.ny.us/iboreports/conedletter2009.pdf,pdf,https://ibo.nyc.ny.us/publicationsTaxRev.html
NYC Independent Budget Office,report,,Another Hole in the Budget Plan,,https://ibo.nyc.ny.us/cgi-park?p=57,,html,https://ibo.nyc.ny.us/publicationsTaxRev.html
NYC Independent Budget Office,report,,Another Wrinkle (Actually It's Flat) in State's Tax Increase on High-Income Taxpayers,,https://ibo.nyc.ny.us/cgi-park?p=52,,html,https://ibo.nyc.ny.us/publicationsTaxRev.html
NYC Independent Budget Office,report,,Comparing State and Local Taxes in Large U.S. Cities,,https://www.ibo.nyc.ny.us/iboreports/CSALTFINAL.pdf,https://www.ibo.nyc.ny.us/iboreports/CSALTFINAL.pdf,pdf,https://ibo.nyc.ny.us/publicationsTaxRev.html
NYC Independent Budget Office,report,,"Tax Revenue Update: Dimmer for 2003, But a Little Brighter in 2004-2006",,https://www.ibo.nyc.ny.us/iboreports/November2002fiscalbrief.pdf,https://www.ibo.nyc.ny.us/iboreports/November2002fiscalbrief.pdf,pdf,https://ibo.nyc.ny.us/publicationsTaxRev.html
NYC Independent Budget Office,report,,Considering Tax Cuts: Current Proposals by the Mayor and the City Council,,https://www.ibo.nyc.ny.us/iboreports/taxprograms.pdf,https://www.ibo.nyc.ny.us/iboreports/taxprograms.pdf,pdf,https://ibo.nyc.ny.us/publicationsTaxRev.html
NYC Independent Budget Office,report,,New York City's Tax on the Working Poor,,https://www.ibo.nyc.ny.us/iboreports/workingpoor.html,,html,https://ibo.nyc.ny.us/publicationsTaxRev.html
NYC Independent Budget Office,report,,IBO Annual Report 1997,,https://www.ibo.nyc.ny.us/iboreports/anrepcov.html,,html,https://ibo.nyc.ny.us/publicationsTaxRev.html
NYC Rules - Adopted,rule,DCWP,Further Amendments of Debt Collector Rules,2026-09-01,https://rules.cityofnewyork.us/rule/further-amendments-of-debt-collector,,html,https://rules.cityofnewyork.us/recently-adopted-rules/
NYC Rules - Adopted,rule,OATH-ECB,Water Penalty Schedule - The Effective Date will be the same as the Effective Date of the companion DEP rule. The Effective Date will be amended when DEP publishes its final rule.,2026-06-01,https://rules.cityofnewyork.us/rule/office-of-administrative-trials-and-hearings-proposed-rule-to-amend-the-water-penalty-schedule,,html,https://rules.cityofnewyork.us/recently-adopted-rules/
NYC Rules - Adopted,rule,DSNY,Commercial Waste Generation Audits - NOTE: The rules become effective in each zone as the commercial waste zones get implemented. The effective date reflected below does not apply.,2026-06-01,https://rules.cityofnewyork.us/rule/33143,,html,https://rules.cityofnewyork.us/recently-adopted-rules/
NYC Rules - Adopted,rule,DSNY,Public Safety Requirements for Carters Operating in Commercial Waste Zones - NOTE: The rules become effective in each zone as the commercial waste zones get implemented. The effective date reflected below does not apply.,2026-06-01,https://rules.cityofnewyork.us/rule/public-safety-requirements-for-carters-operating-in-commercial-waste-zones,,html,https://rules.cityofnewyork.us/recently-adopted-rules/
NYC Rules - Adopted,rule,DSNY,Commercial Waste Zones Customer Service and Operations Rules - NOTE: The rules become effective in each zone as the commercial waste zones get implemented. The effective date reflected below does not apply.,2026-06-01,https://rules.cityofnewyork.us/rule/commercial-waste-zones,,html,https://rules.cityofnewyork.us/recently-adopted-rules/
